#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  2.4890  -36.1264  -36.1264  -17.1589  -17.1576  -17.1009  -17.1007  -16.9921  -16.9916  -12.6257  -12.5492  -12.4110  -12.3240   -1.9550   -1.8973   -1.6995   -1.6138   -1.2417   -1.1045   -1.0454   -1.0421   -0.8085   -0.6444   -0.4819   -0.4368    3.5859    3.7453    3.9280    3.9311    4.0053    5.1467    5.2907    6.3187
  2.5422  -36.1302  -36.1301  -17.1552  -17.1536  -17.0694  -17.0692  -16.9854  -16.9851  -12.6413  -12.5580  -12.3929  -12.2977   -1.9380   -1.8971   -1.7450   -1.7267   -1.2730   -1.1251   -1.0215   -0.9913   -0.8361   -0.6812   -0.4894   -0.4428    3.4865    3.7809    3.9089    4.0219    4.1090    5.0578    5.5656    6.4975
  2.5953  -36.1338  -36.1338  -17.1573  -17.1555  -17.0376  -17.0374  -16.9727  -16.9725  -12.6576  -12.5678  -12.3753  -12.2721   -1.9274   -1.8861   -1.8163   -1.7810   -1.3004   -1.1444   -1.0066   -0.9353   -0.8569   -0.7222   -0.4951   -0.4480    3.2864    3.7843    3.8541    4.0772    4.2635    4.9745    5.7754    6.5035
  2.6485  -36.1374  -36.1374  -17.1634  -17.1616  -17.0062  -17.0060  -16.9561  -16.9560  -12.6742  -12.5782  -12.3586  -12.2478   -1.9918   -1.8648   -1.8130   -1.8086   -1.3236   -1.1631   -1.0002   -0.8781   -0.8697   -0.7636   -0.4984   -0.4523    3.0523    3.7585    3.7841    4.0973    4.4014    4.8981    5.8013    6.5702
  2.7016  -36.1407  -36.1407  -17.1718  -17.1699  -16.9758  -16.9757  -16.9376  -16.9376  -12.6906  -12.5890  -12.3431  -12.2251   -2.0901   -1.8343   -1.8288   -1.7579   -1.3428   -1.1814   -1.0067   -0.8755   -0.8188   -0.7994   -0.4991   -0.4557    2.8065    3.7090    3.7099    4.0892    4.5015    4.8295    5.6792    6.5776
  2.7548  -36.1437  -36.1437  -17.1810  -17.1791  -16.9474  -16.9473  -16.9190  -16.9190  -12.7064  -12.5998  -12.3291  -12.2045   -2.1857   -1.8431   -1.7962   -1.6892   -1.3580   -1.1991   -1.0301   -0.8743   -0.8237   -0.7583   -0.4975   -0.4582    2.5609    3.6373    3.6438    4.0610    4.5582    4.7696    5.5150    6.5950
  2.8080  -36.1464  -36.1464  -17.1900  -17.1882  -16.9217  -16.9216  -16.9015  -16.9015  -12.7209  -12.6100  -12.3169  -12.1865   -2.2718   -1.8527   -1.7524   -1.6160   -1.3698   -1.2157   -1.0692   -0.8683   -0.8352   -0.6964   -0.4937   -0.4599    2.3250    3.5702    3.5709    4.0212    4.5762    4.7188    5.3534    6.6310
  2.8611  -36.1487  -36.1487  -17.1980  -17.1962  -16.8994  -16.8993  -16.8862  -16.8862  -12.7338  -12.6192  -12.3066  -12.1712   -2.3454   -1.8587   -1.7055   -1.5448   -1.3784   -1.2304   -1.1173   -0.8594   -0.8385   -0.6343   -0.4886   -0.4609    2.1077    3.4975    3.5118    3.9775    4.5669    4.6772    5.2114    6.6867
  2.9143  -36.1505  -36.1505  -17.2047  -17.2030  -16.8812  -16.8812  -16.8736  -16.8736  -12.7444  -12.6269  -12.2984  -12.1590   -2.4046   -1.8623   -1.6586   -1.4819   -1.3844   -1.2424   -1.1672   -0.8498   -0.8380   -0.5747   -0.4830   -0.4615    1.9192    3.4323    3.4629    3.9366    4.5439    4.6448    5.0967    6.7524
  2.9674  -36.1518  -36.1518  -17.2097  -17.2080  -16.8678  -16.8678  -16.8642  -16.8642  -12.7523  -12.6327  -12.2925  -12.1502   -2.4479   -1.8642   -1.6160   -1.4328   -1.3884   -1.2515   -1.2124   -0.8415   -0.8362   -0.5230   -0.4780   -0.4618    1.7708    3.3809    3.4259    3.9036    4.5191    4.6216    5.0134    6.8139
  3.0206  -36.1526  -36.1526  -17.2128  -17.2110  -16.8596  -16.8596  -16.8585  -16.8585  -12.7572  -12.6364  -12.2889  -12.1449   -2.4744   -1.8651   -1.5842   -1.4016   -1.3906   -1.2570   -1.2458   -0.8358   -0.8348   -0.4869   -0.4745   -0.4619    1.6749    3.3482    3.4027    3.8822    4.5009    4.6077    4.9630    6.8578
  3.0737  -36.1529  -36.1529  -17.2138  -17.2121  -16.8568  -16.8568  -16.8566  -16.8566  -12.7588  -12.6377  -12.2877  -12.1430   -2.4832   -1.8654   -1.5721   -1.3913   -1.3909   -1.2589   -1.2586   -0.8342   -0.8338   -0.4738   -0.4732   -0.4618    1.6416    3.3369    3.3947    3.8748    4.4943    4.6031    4.9461    6.8737
  3.0737  -36.1529  -36.1529  -17.2138  -17.2121  -16.8568  -16.8568  -16.8566  -16.8566  -12.7588  -12.6377  -12.2877  -12.1430   -2.4832   -1.8654   -1.5721   -1.3913   -1.3909   -1.2589   -1.2586   -0.8342   -0.8338   -0.4738   -0.4732   -0.4618    1.6416    3.3369    3.3947    3.8748    4.4943    4.6031    4.9461    6.8737
  3.1294  -36.1526  -36.1526  -17.2127  -17.2110  -16.8621  -16.8621  -16.8563  -16.8563  -12.7570  -12.6364  -12.2889  -12.1451   -2.4735   -1.8667   -1.5835   -1.4056   -1.3876   -1.2543   -1.2466   -0.8379   -0.8334   -0.4917   -0.4708   -0.4623    1.6783    3.3370    3.4142    3.8827    4.5013    4.6092    4.9646    6.8538
  3.1851  -36.1517  -36.1517  -17.2094  -17.2077  -16.8781  -16.8781  -16.8552  -16.8551  -12.7516  -12.6329  -12.2923  -12.1510   -2.4446   -1.8707   -1.6150   -1.4460   -1.3773   -1.2412   -1.2154   -0.8490   -0.8317   -0.5417   -0.4639   -0.4623    1.7832    3.3466    3.4624    3.9068    4.5167    4.6305    5.0199    6.8013
  3.2408  -36.1504  -36.1503  -17.2043  -17.2026  -16.9036  -16.9036  -16.8533  -16.8533  -12.7429  -12.6272  -12.2980  -12.1609   -2.3976   -1.8771   -1.6621   -1.5060   -1.3603   -1.2199   -1.1745   -0.8655   -0.8291   -0.6128   -0.4661   -0.4493    1.9440    3.3735    3.5304    3.9479    4.5242    4.6754    5.1116    6.7339
  3.2964  -36.1485  -36.1485  -17.1978  -17.1961  -16.9370  -16.9370  -16.8508  -16.8508  -12.7315  -12.6199  -12.3057  -12.1743   -2.3346   -1.8858   -1.7222   -1.5772   -1.3369   -1.1914   -1.1331   -0.8839   -0.8257   -0.6929   -0.4698   -0.4316    2.1463    3.4198    3.6140    4.0063    4.5091    4.7478    5.2378    6.6741
  3.3521  -36.1462  -36.1462  -17.1908  -17.1891  -16.9759  -16.9759  -16.8478  -16.8477  -12.7179  -12.6112  -12.3152  -12.1911   -2.2585   -1.8976   -1.7943   -1.6499   -1.3077   -1.1568   -1.1028   -0.8971   -0.8219   -0.7714   -0.4748   -0.4101    2.3769    3.4862    3.7099    4.0813    4.4676    4.8428    5.3953    6.6420
  3.4078  -36.1437  -36.1437  -17.1849  -17.1832  -17.0170  -17.0170  -16.8443  -16.8443  -12.7028  -12.6016  -12.3263  -12.2107   -2.1751   -1.9141   -1.8726   -1.7169   -1.2733   -1.1174   -1.0960   -0.8961   -0.8403   -0.8181   -0.4808   -0.3856    2.6248    3.5720    3.8107    4.1699    4.4072    4.9547    5.5789    6.6495
  3.4635  -36.1409  -36.1409  -17.1837  -17.1822  -17.0551  -17.0549  -16.8407  -16.8407  -12.6868  -12.5913  -12.3387  -12.2328   -2.1007   -1.9603   -1.9158   -1.7752   -1.2347   -1.1123   -1.0750   -0.9081   -0.8701   -0.8150   -0.4861   -0.3592    2.8805    3.6710    3.8961    4.2636    4.3647    5.0784    5.7817    6.6969
  3.5191  -36.1382  -36.1381  -17.1937  -17.1926  -17.0819  -17.0813  -16.8369  -16.8369  -12.6705  -12.5803  -12.3520  -12.2567   -2.0913   -2.0104   -1.9011   -1.8155   -1.1929   -1.1366   -1.0313   -0.9555   -0.8526   -0.8131   -0.4884   -0.3319    3.1357    3.7496    3.9439    4.3424    4.4195    5.2092    5.9944    6.7740
  3.5748  -36.1354  -36.1354  -17.2185  -17.2180  -17.0922  -17.0911  -16.8332  -16.8332  -12.6543  -12.5687  -12.3657  -12.2821   -2.1482   -2.0419   -1.9119   -1.7736   -1.1570   -1.1491   -0.9973   -0.9884   -0.8421   -0.8130   -0.4849   -0.3048    3.3835    3.7172    4.0320    4.4537    4.5383    5.3419    6.2042    6.8639
  3.6305  -36.1329  -36.1329  -17.2515  -17.2512  -17.0913  -17.0900  -16.8298  -16.8298  -12.6390  -12.5563  -12.3793  -12.3081   -2.2084   -2.0766   -1.9603   -1.6758   -1.1704   -1.1047   -1.0302   -0.9485   -0.8469   -0.8152   -0.4744   -0.2791    3.5917    3.6327    4.1731    4.5849    4.6833    5.4696    6.3867    7.0704
  3.6862  -36.1306  -36.1306  -17.2844  -17.2843  -17.0862  -17.0848  -16.8268  -16.8267  -12.6251  -12.5430  -12.3921  -12.3342   -2.2583   -2.1102   -2.0125   -1.5708   -1.1809   -1.0609   -1.0507   -0.9143   -0.8680   -0.8195   -0.4586   -0.2560    3.4760    3.8437    4.3269    4.6984    4.8510    5.5844    6.4762    6.9771
  3.7418  -36.1287  -36.1287  -17.3129  -17.3128  -17.0803  -17.0789  -16.8242  -16.8242  -12.6133  -12.5290  -12.4032  -12.3594   -2.2954   -2.1391   -2.0609   -1.4695   -1.1920   -1.0589   -1.0189   -0.9019   -0.8901   -0.8240   -0.4413   -0.2366    3.3618    4.0473    4.4733    4.7843    5.0198    5.6790    6.3930    7.0109
