#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  1.4494  -45.3647  -45.3564  -45.3562  -43.9752  -23.5714  -23.5020  -23.4993  -12.4252  -11.0581   -9.1005   -9.0953   -8.9396   -8.9347   -8.7749   -5.4037   -1.7334   -1.5269   -0.6082   -0.4035   -0.3352    2.2638    3.1600    3.7042    3.9951
  1.5045  -45.3647  -45.3565  -45.3562  -43.9749  -23.5702  -23.5066  -23.5003  -12.3822  -11.0410   -9.0975   -9.0905   -8.9447   -8.9349   -8.7664   -5.3479   -1.9836   -1.5723   -0.9274   -0.4706   -0.4206    2.4752    3.1954    3.8147    4.1243
  1.5597  -45.3647  -45.3566  -45.3563  -43.9746  -23.5687  -23.5128  -23.5017  -12.3231  -11.0179   -9.0929   -9.0839   -8.9510   -8.9349   -8.7551   -5.2714   -2.2942   -1.6323   -1.2844   -0.5608   -0.5273    2.6449    3.2070    4.0196    4.3873
  1.6149  -45.3647  -45.3568  -45.3563  -43.9741  -23.5668  -23.5202  -23.5033  -12.2491  -10.9898   -9.0864   -9.0760   -8.9579   -8.9348   -8.7417   -5.1762   -2.6426   -1.7058   -1.6493   -0.6718   -0.6471    2.7119    3.2128    4.2421    4.4330
  1.6700  -45.3647  -45.3569  -45.3563  -43.9736  -23.5646  -23.5288  -23.5051  -12.1616  -10.9577   -9.0776   -9.0671   -8.9647   -8.9343   -8.7265   -5.0655   -3.0100   -2.0111   -1.7842   -0.8002   -0.7731    2.6544    3.2587    4.4813    4.5174
  1.7252  -45.3646  -45.3571  -45.3564  -43.9730  -23.5623  -23.5379  -23.5071  -12.0627  -10.9229   -9.0667   -9.0576   -8.9706   -8.9335   -8.7097   -4.9452   -3.3788   -2.3531   -1.8707   -0.9435   -0.8988    2.5212    3.3353    4.5253    4.8375
  1.7804  -45.3646  -45.3573  -45.3565  -43.9724  -23.5600  -23.5473  -23.5092  -11.9549  -10.8871   -9.0544   -9.0481   -8.9743   -8.9320   -8.6919   -4.8281   -3.7278   -2.6712   -1.9591   -1.0998   -1.0190    2.3634    3.4164    4.6475    4.7039
  1.8355  -45.3646  -45.3575  -45.3565  -43.9719  -23.5589  -23.5555  -23.5113  -11.8414  -10.8516   -9.0429   -9.0391   -8.9730   -8.9298   -8.6734   -4.7509   -4.0152   -2.9583   -2.0462   -1.2667   -1.1300    2.2066    3.4884    4.7403    4.8746
  1.8907  -45.3646  -45.3577  -45.3566  -43.9713  -23.5665  -23.5548  -23.5133  -11.7259  -10.8183   -9.0347   -9.0319   -8.9632   -8.9269   -8.6548   -4.8031   -4.1512   -3.2049   -2.1289   -1.4417   -1.2294    2.0626    3.5439    4.7354    4.9054
  1.9459  -45.3646  -45.3579  -45.3566  -43.9708  -23.5747  -23.5527  -23.5151  -11.6132  -10.7885   -9.0320   -9.0260   -8.9440   -8.9233   -8.6371   -5.0003   -4.1297   -3.3928   -2.2040   -1.6221   -1.3155    1.9372    3.5795    4.6270    5.0510
  2.0010  -45.3646  -45.3580  -45.3567  -43.9703  -23.5820  -23.5509  -23.5167  -11.5085  -10.7636   -9.0332   -9.0211   -8.9204   -8.9178   -8.6213   -5.2327   -4.0897   -3.4853   -2.2691   -1.8041   -1.3872    1.8330    3.5943    4.4791    5.2127
  2.0562  -45.3646  -45.3581  -45.3567  -43.9699  -23.5880  -23.5494  -23.5180  -11.4176  -10.7443   -9.0354   -9.0174   -8.9160   -8.8915   -8.6085   -5.4413   -4.1106   -3.4570   -2.3221   -1.9822   -1.4435    1.7516    3.5911    4.3440    5.3719
  2.1114  -45.3646  -45.3582  -45.3567  -43.9697  -23.5924  -23.5482  -23.5190  -11.3467  -10.7311   -9.0376   -9.0150   -8.9130   -8.8670   -8.5994   -5.6028   -4.1677   -3.3562   -2.3611   -2.1452   -1.4841    1.6933    3.5764    4.2592    5.8679
  2.1666  -45.3646  -45.3583  -45.3568  -43.9695  -23.5951  -23.5475  -23.5196  -11.3014  -10.7235   -9.0391   -9.0136   -8.9110   -8.8497   -8.5943   -5.7045   -4.2154   -3.2543   -2.3851   -2.2706   -1.5086    1.6583    3.5618    4.2113    5.9783
  2.2217  -45.3646  -45.3584  -45.3568  -43.9694  -23.5961  -23.5473  -23.5198  -11.2858  -10.7211   -9.0396   -9.0131   -8.9103   -8.8434   -8.5927   -5.7393   -4.2330   -3.2103   -2.3932   -2.3206   -1.5167    1.6466    3.5545    4.1950    6.0505
  2.2217  -45.3646  -45.3581  -45.3570  -43.9694  -23.5968  -23.5469  -23.5197  -11.3071  -10.6628   -9.0436   -9.0172   -8.9099   -8.8653   -8.5789   -5.8710   -4.7750   -2.5875   -2.5322   -1.4164   -1.3694    2.0666    2.4393    3.0846    4.3429
  2.2770  -45.3646  -45.3581  -45.3570  -43.9694  -23.5961  -23.5471  -23.5196  -11.3162  -10.6686   -9.0429   -9.0176   -8.9105   -8.8683   -8.5846   -5.8458   -4.7563   -2.5956   -2.5249   -1.4122   -1.3642    2.0719    2.4537    3.0827    4.3635
  2.3322  -45.3646  -45.3581  -45.3570  -43.9696  -23.5940  -23.5477  -23.5191  -11.3431  -10.6856   -9.0411   -9.0187   -8.9121   -8.8772   -8.6008   -5.7710   -4.7023   -2.6197   -2.5032   -1.3994   -1.3486    2.0885    2.4957    3.0832    4.3903
  2.3875  -45.3646  -45.3580  -45.3569  -43.9698  -23.5904  -23.5486  -23.5183  -11.3867  -10.7129   -9.0382   -9.0206   -8.9145   -8.8914   -8.6245   -5.6487   -4.6180   -2.6594   -2.4678   -1.3779   -1.3223    2.1190    2.5614    3.1048    4.4368
  2.4427  -45.3646  -45.3579  -45.3569  -43.9701  -23.5857  -23.5498  -23.5172  -11.4455  -10.7487   -9.0345   -9.0234   -8.9176   -8.9098   -8.6518   -5.4834   -4.5110   -2.7116   -2.4196   -1.3474   -1.2852    2.1661    2.6454    3.1664    4.4528
  2.4980  -45.3646  -45.3578  -45.3569  -43.9705  -23.5798  -23.5513  -23.5159  -11.5175  -10.7906   -9.0307   -9.0272   -8.9309   -8.9210   -8.6790   -5.2828   -4.3901   -2.7687   -2.3601   -1.3069   -1.2371    2.2312    2.7419    3.2824    4.4922
  2.5532  -45.3646  -45.3576  -45.3568  -43.9709  -23.5731  -23.5530  -23.5143  -11.6006  -10.8357   -9.0321   -9.0277   -8.9519   -8.9244   -8.7035   -5.0614   -4.2623   -2.8158   -2.2909   -1.2559   -1.1777    2.3141    2.8458    3.4544    4.5659
  2.6084  -45.3646  -45.3575  -45.3568  -43.9714  -23.5658  -23.5545  -23.5126  -11.6924  -10.8810   -9.0381   -9.0277   -8.9693   -8.9275   -8.7241   -4.8487   -4.1239   -2.8309   -2.2141   -1.1938   -1.1074    2.4127    2.9537    3.6574    4.5166
  2.6637  -45.3646  -45.3573  -45.3567  -43.9719  -23.5603  -23.5540  -23.5108  -11.7901  -10.9236   -9.0450   -9.0338   -8.9783   -8.9301   -8.7406   -4.6988   -3.9448   -2.7910   -2.1317   -1.1208   -1.0268    2.5231    3.0566    3.8608    4.6053
  2.7189  -45.3647  -45.3571  -45.3567  -43.9724  -23.5606  -23.5474  -23.5089  -11.8908  -10.9617   -9.0526   -9.0454   -8.9788   -8.9321   -8.7533   -4.6573   -3.6908   -2.6843   -2.0461   -1.0377   -0.9372    2.6391    3.1402    4.0151    4.6399
  2.7742  -45.3647  -45.3569  -45.3566  -43.9729  -23.5624  -23.5393  -23.5071  -11.9913  -10.9937   -9.0607   -9.0582   -8.9746   -8.9336   -8.7629   -4.7097   -3.3733   -2.5137   -1.9596   -0.9459   -0.8407    2.7496    3.1916    4.1175    4.4240
  2.8294  -45.3647  -45.3568  -45.3565  -43.9735  -23.5643  -23.5311  -23.5052  -12.0882  -11.0194   -9.0697   -9.0689   -8.9684   -8.9345   -8.7699   -4.8160   -3.0252   -2.2874   -1.8743   -0.8475   -0.7405    2.8317    3.2168    4.1570    4.3024
  2.8847  -45.3647  -45.3566  -45.3565  -43.9739  -23.5662  -23.5234  -23.5035  -12.1787  -11.0388   -9.0791   -9.0768   -8.9615   -8.9351   -8.7748   -4.9455   -2.6761   -2.0101   -1.7927   -0.7456   -0.6403    2.8458    3.2416    4.1933    4.4108
  2.9399  -45.3647  -45.3565  -45.3565  -43.9744  -23.5680  -23.5164  -23.5020  -12.2598  -11.0526   -9.0862   -9.0841   -8.9545   -8.9353   -8.7781   -5.0783   -2.3508   -1.7172   -1.6852   -0.6439   -0.5448    2.7697    3.2785    3.9978    4.1970
  2.9952  -45.3647  -45.3564  -45.3563  -43.9747  -23.5695  -23.5103  -23.5006  -12.3294  -11.0617   -9.0915   -9.0906   -8.9480   -8.9354   -8.7802   -5.2012   -2.0651   -1.6502   -1.3247   -0.5471   -0.4586    2.6233    3.2934    3.8508    4.1444
  3.0504  -45.3647  -45.3564  -45.3562  -43.9750  -23.5707  -23.5053  -23.4996  -12.3855  -11.0673   -9.0958   -9.0951   -8.9424   -8.9354   -8.7813   -5.3051   -1.8262   -1.5944   -0.9561   -0.4609   -0.3864    2.4351    3.2592    3.7436    3.9987
  3.1057  -45.3647  -45.3564  -45.3562  -43.9753  -23.5716  -23.5017  -23.4988  -12.4265  -11.0703   -9.0997   -9.0974   -8.9381   -8.9353   -8.7819   -5.3837   -1.6417   -1.5523   -0.6211   -0.3901   -0.3319    2.2371    3.1929    3.6666    3.9371
  3.1609  -45.3647  -45.3564  -45.3562  -43.9754  -23.5721  -23.4994  -23.4983  -12.4516  -11.0718   -9.1021   -9.0987   -8.9354   -8.9352   -8.7821   -5.4325   -1.5260   -1.5231   -0.3950   -0.3217   -0.2981    2.0759    3.1332    3.6205    3.8973
  3.2162  -45.3647  -45.3564  -45.3561  -43.9754  -23.5723  -23.4987  -23.4981  -12.4600  -11.0722   -9.1029   -9.0991   -8.9352   -8.9345   -8.7822   -5.4491   -1.5171   -1.4819   -0.3524   -0.2866   -0.2534    2.0113    3.1098    3.6047    3.8820
  3.2162  -45.3647  -45.3564  -45.3561  -43.9754  -23.5723  -23.4987  -23.4981  -12.4600  -11.0722   -9.1029   -9.0991   -8.9352   -8.9345   -8.7822   -5.4491   -1.5171   -1.4819   -0.3524   -0.2866   -0.2534    2.0113    3.1097    3.5987    3.8817
  3.2714  -45.3647  -45.3564  -45.3561  -43.9754  -23.5721  -23.4996  -23.4983  -12.4513  -11.0686   -9.1019   -9.0986   -8.9356   -8.9352   -8.7803   -5.4377   -1.5400   -1.5266   -0.3710   -0.3393   -0.3056    2.0844    3.1237    3.6304    3.9120
  3.3267  -45.3647  -45.3564  -45.3562  -43.9752  -23.5714  -23.5025  -23.4989  -12.4252  -11.0581   -9.0989   -9.0970   -8.9390   -8.9353   -8.7749   -5.4037   -1.7051   -1.5545   -0.5850   -0.4040   -0.3604    2.2654    3.1572    3.6969    4.0041
  3.3819  -45.3647  -45.3565  -45.3563  -43.9749  -23.5702  -23.5071  -23.4999  -12.3823  -11.0409   -9.0940   -9.0940   -8.9441   -8.9354   -8.7664   -5.3478   -1.9550   -1.5995   -0.9073   -0.4707   -0.4449    2.4768    3.1881    3.7988    4.1900
  3.4372  -45.3647  -45.3565  -45.3564  -43.9746  -23.5687  -23.5132  -23.5013  -12.3233  -11.0177   -9.0894   -9.0875   -8.9504   -8.9353   -8.7552   -5.2712   -2.2645   -1.6594   -1.2673   -0.5603   -0.5509    2.6434    3.1967    3.9932    4.4561
  3.4924  -45.3647  -45.3566  -45.3565  -43.9741  -23.5668  -23.5207  -23.5029  -12.2493  -10.9894   -9.0828   -9.0797   -8.9572   -8.9351   -8.7418   -5.1758   -2.6119   -1.7314   -1.6363   -0.6706   -0.6702    2.7022    3.2068    4.2910    4.4201
  3.5477  -45.3647  -45.3568  -45.3565  -43.9736  -23.5647  -23.5292  -23.5048  -12.1620  -10.9571   -9.0740   -9.0710   -8.9640   -8.9346   -8.7265   -5.0648   -2.9785   -1.9979   -1.8124   -0.7989   -0.7951    2.6365    3.2592    4.4346    4.5886
  3.6029  -45.3646  -45.3569  -45.3566  -43.9730  -23.5625  -23.5382  -23.5068  -12.0633  -10.9221   -9.0630   -9.0618   -8.9698   -8.9336   -8.7097   -4.9436   -3.3473   -2.3419   -1.8988   -0.9425   -0.9196    2.4993    3.3384    4.5194    4.5675
  3.6582  -45.3646  -45.3571  -45.3566  -43.9724  -23.5605  -23.5474  -23.5089  -11.9558  -10.8860   -9.0527   -9.0506   -8.9732   -8.9320   -8.6917   -4.8243   -3.6980   -2.6611   -1.9873   -1.0991   -1.0388    2.3396    3.4197    4.6398    4.6751
  3.7134  -45.3646  -45.3573  -45.3567  -43.9718  -23.5607  -23.5543  -23.5110  -11.8426  -10.8503   -9.0442   -9.0392   -8.9715   -8.9297   -8.6730   -4.7402   -3.9922   -2.9489   -2.0745   -1.2661   -1.1492    2.1815    3.4909    4.7172    4.7981
  3.7687  -45.3646  -45.3575  -45.3568  -43.9713  -23.5677  -23.5541  -23.5130  -11.7276  -10.8167   -9.0366   -9.0322   -8.9610   -8.9267   -8.6542   -4.7775   -4.1436   -3.1955   -2.1571   -1.4412   -1.2482    2.0365    3.5455    4.7524    4.9285
  3.8239  -45.3646  -45.3577  -45.3568  -43.9707  -23.5758  -23.5522  -23.5149  -11.6154  -10.7866   -9.0306   -9.0303   -8.9414   -8.9232   -8.6362   -4.9652   -4.1328   -3.3825   -2.2322   -1.6216   -1.3340    1.9102    3.5810    4.6328    5.0548
  3.8792  -45.3646  -45.3578  -45.3569  -43.9703  -23.5830  -23.5505  -23.5165  -11.5113  -10.7612   -9.0321   -9.0254   -8.9194   -8.9161   -8.6200   -5.1945   -4.0968   -3.4743   -2.2972   -1.8038   -1.4055    1.8054    3.5974    4.4795    5.2239
  3.9344  -45.3646  -45.3579  -45.3569  -43.9699  -23.5889  -23.5490  -23.5178  -11.4210  -10.7415   -9.0344   -9.0218   -8.9158   -8.8893   -8.6067   -5.4017   -4.1179   -3.4472   -2.3501   -1.9820   -1.4617    1.7233    3.5970    4.3499    5.3680
  3.9897  -45.3646  -45.3581  -45.3569  -43.9696  -23.5933  -23.5479  -23.5188  -11.3507  -10.7278   -9.0367   -9.0193   -8.9128   -8.8652   -8.5972   -5.5624   -4.1739   -3.3481   -2.3891   -2.1452   -1.5022    1.6646    3.5859    4.2593    5.6491
  4.0449  -45.3646  -45.3582  -45.3570  -43.9694  -23.5961  -23.5472  -23.5194  -11.3058  -10.7199   -9.0382   -9.0180   -8.9109   -8.8482   -8.5917   -5.6637   -4.2209   -3.2471   -2.4130   -2.2708   -1.5267    1.6294    3.5732    4.2065    5.8988
  4.1002  -45.3646  -45.3582  -45.3569  -43.9694  -23.5970  -23.5469  -23.5196  -11.2904  -10.7173   -9.0387   -9.0175   -8.9102   -8.8420   -8.5899   -5.6983   -4.2383   -3.2034   -2.4210   -2.3210   -1.5348    1.6176    3.5677    4.1900    5.9898
  4.1002  -45.3646  -45.3583  -45.3568  -43.9694  -23.5959  -23.5473  -23.5199  -11.3016  -10.6673   -9.0448   -9.0128   -8.9100   -8.8667   -8.5825   -5.9068   -4.7701   -2.5922   -2.5038   -1.4344   -1.3523    2.0762    2.4681    3.1063    4.4437
  4.1554  -45.3646  -45.3583  -45.3568  -43.9695  -23.5952  -23.5475  -23.5197  -11.3081  -10.6767   -9.0444   -9.0132   -8.9106   -8.8695   -8.5895   -5.8753   -4.7470   -2.5944   -2.4937   -1.4638   -1.3527    2.0395    2.5546    3.1201    4.5873
  4.2106  -45.3646  -45.3583  -45.3568  -43.9696  -23.5930  -23.5480  -23.5192  -11.3281  -10.7035   -9.0433   -9.0143   -8.9122   -8.8778   -8.6086   -5.7841   -4.6781   -2.6045   -2.4633   -1.5421   -1.3529    1.9820    2.7521    3.1589    4.4473
  4.2657  -45.3646  -45.3582  -45.3568  -43.9698  -23.5895  -23.5490  -23.5185  -11.3626  -10.7440   -9.0416   -9.0163   -8.9146   -8.8911   -8.6349   -5.6416   -4.5649   -2.6338   -2.4134   -1.6412   -1.3522    1.9454    2.9858    3.2308    4.5664
  4.3209  -45.3646  -45.3581  -45.3567  -43.9701  -23.5847  -23.5502  -23.5174  -11.4127  -10.7928   -9.0398   -9.0192   -8.9178   -8.9083   -8.6631   -5.4599   -4.4099   -2.6986   -2.3451   -1.7229   -1.3496    1.9374    3.1564    3.3915    4.6518
  4.3761  -45.3646  -45.3579  -45.3567  -43.9705  -23.5788  -23.5517  -23.5161  -11.4791  -10.8438   -9.0383   -9.0232   -8.9280   -8.9208   -8.6893   -5.2524   -4.2175   -2.8065   -2.2599   -1.7565   -1.3438    1.9581    3.2303    3.6398    5.1151
  4.4313  -45.3646  -45.3578  -45.3566  -43.9709  -23.5720  -23.5535  -23.5145  -11.5613  -10.8919   -9.0382   -9.0282   -8.9466   -8.9243   -8.7115   -5.0357   -3.9963   -2.9387   -2.1603   -1.7345   -1.3326    2.0065    3.2697    3.8871    5.2869
  4.4865  -45.3646  -45.3576  -45.3566  -43.9714  -23.5645  -23.5553  -23.5129  -11.6565  -10.9341   -9.0408   -9.0341   -8.9616   -8.9273   -8.7296   -4.8326   -3.7652   -3.0446   -2.0504   -1.6667   -1.3131    2.0816    3.2923    4.0966    5.3790
  4.5417  -45.3646  -45.3575  -45.3565  -43.9719  -23.5588  -23.5549  -23.5111  -11.7605  -10.9693   -9.0472   -9.0409   -8.9705   -8.9298   -8.7439   -4.6794   -3.5661   -3.0369   -1.9359   -1.5654   -1.2804    2.1812    3.3038    4.2580    5.2685
  4.5969  -45.3647  -45.3573  -45.3565  -43.9724  -23.5602  -23.5473  -23.5092  -11.8685  -10.9976   -9.0565   -9.0486   -8.9731   -8.9318   -8.7551   -4.6206   -3.4132   -2.8530   -1.8255   -1.4400   -1.2281    2.3018    3.3080    4.3760    5.1395
  4.6521  -45.3647  -45.3571  -45.3564  -43.9730  -23.5622  -23.5389  -23.5074  -11.9758  -11.0197   -9.0666   -9.0568   -8.9713   -8.9332   -8.7637   -4.6673   -3.2286   -2.5600   -1.7293   -1.2972   -1.1487    2.4360    3.3075    4.4034    5.0295
  4.7073  -45.3647  -45.3570  -45.3564  -43.9735  -23.5642  -23.5307  -23.5056  -12.0784  -11.0366   -9.0760   -9.0652   -8.9668   -8.9341   -8.7701   -4.7824   -2.9877   -2.2235   -1.6540   -1.1430   -1.0390    2.5695    3.3052    4.3311    4.8670
  4.7625  -45.3647  -45.3568  -45.3563  -43.9739  -23.5662  -23.5230  -23.5039  -12.1730  -11.0491   -9.0840   -9.0732   -8.9610   -8.9346   -8.7748   -4.9242   -2.7128   -1.8700   -1.5993   -0.9832   -0.9042    2.6737    3.3063    4.2040    4.7331
  4.8177  -45.3647  -45.3567  -45.3563  -43.9744  -23.5679  -23.5159  -23.5023  -12.2569  -11.0581   -9.0904   -9.0806   -8.9547   -8.9348   -8.7780   -5.0668   -2.4267   -1.5634   -1.5104   -0.8240   -0.7557    2.7028    3.3103    4.0324    4.5267
  4.8729  -45.3647  -45.3565  -45.3562  -43.9747  -23.5694  -23.5099  -23.5010  -12.3281  -11.0642   -9.0952   -9.0871   -8.9485   -8.9349   -8.7801   -5.1960   -2.1482   -1.5339   -1.1644   -0.6731   -0.6065    2.6210    3.3012    3.8919    4.3827
  4.9281  -45.3647  -45.3565  -45.3562  -43.9750  -23.5707  -23.5049  -23.5000  -12.3850  -11.0682   -9.0987   -9.0923   -8.9430   -8.9348   -8.7813   -5.3033   -1.8963   -1.5139   -0.8407   -0.5391   -0.4699    2.4467    3.2583    3.7822    4.1730
