#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.5329  -28.1195  -28.1151  -28.1065  -28.1051  -28.0985  -28.0886  -27.9917  -27.9764  -27.9534  -27.9435  -27.9322  -27.9189  -14.3321  -12.6985   -8.7182   -8.7169   -8.5673   -8.5584   -8.3742   -3.7690   -2.3265   -2.0085   -1.5449   -0.9415   -0.1379    0.6248    0.8474    3.3818    3.5447    3.8041    4.2031    4.3969
  0.5902  -28.1197  -28.1148  -28.1067  -28.1050  -28.0982  -28.0885  -27.9917  -27.9763  -27.9536  -27.9431  -27.9324  -27.9185  -14.3309  -12.6965   -8.7182   -8.7164   -8.5672   -8.5587   -8.3732   -3.7391   -2.3599   -1.9803   -1.5884   -1.0381   -0.1223    0.7238    0.9228    3.2513    3.4194    3.5888    4.1323    4.3642
  0.6475  -28.1200  -28.1145  -28.1070  -28.1049  -28.0979  -28.0884  -27.9916  -27.9763  -27.9538  -27.9428  -27.9327  -27.9182  -14.3296  -12.6944   -8.7181   -8.7158   -8.5671   -8.5591   -8.3719   -3.7032   -2.3966   -1.9503   -1.6360   -1.1263   -0.1338    0.8325    1.0218    3.0114    3.3576    3.4543    3.9653    4.3889
  0.7047  -28.1203  -28.1142  -28.1074  -28.1048  -28.0975  -28.0883  -27.9915  -27.9762  -27.9541  -27.9424  -27.9330  -27.9177  -14.3282  -12.6920   -8.7180   -8.7153   -8.5670   -8.5596   -8.3706   -3.6631   -2.4341   -1.9221   -1.6827   -1.2002   -0.1719    0.9370    1.1483    2.7970    3.1768    3.4531    3.7567    4.4090
  0.7620  -28.1206  -28.1138  -28.1077  -28.1048  -28.0971  -28.0882  -27.9915  -27.9762  -27.9545  -27.9420  -27.9334  -27.9173  -14.3269  -12.6898   -8.7179   -8.7148   -8.5669   -8.5600   -8.3694   -3.6214   -2.4699   -1.9018   -1.7205   -1.2571   -0.2330    1.0320    1.3002    2.6124    3.0003    3.4466    3.5463    4.3439
  0.8193  -28.1210  -28.1135  -28.1081  -28.1048  -28.0968  -28.0881  -27.9914  -27.9761  -27.9549  -27.9416  -27.9338  -27.9169  -14.3257  -12.6877   -8.7177   -8.7146   -8.5667   -8.5605   -8.3683   -3.5810   -2.5017   -1.8989   -1.7383   -1.2958   -0.3119    1.1217    1.4682    2.4531    2.8356    3.3067    3.4737    4.3091
  0.8766  -28.1215  -28.1132  -28.1085  -28.1048  -28.0964  -28.0880  -27.9913  -27.9760  -27.9553  -27.9412  -27.9342  -27.9165  -14.3246  -12.6860   -8.7176   -8.7144   -8.5666   -8.5610   -8.3675   -3.5451   -2.5279   -1.9153   -1.7324   -1.3164   -0.4016    1.2129    1.6394    2.3107    2.6875    3.1135    3.4755    4.3014
  0.9338  -28.1220  -28.1129  -28.1088  -28.1047  -28.0961  -28.0879  -27.9913  -27.9760  -27.9558  -27.9408  -27.9347  -27.9161  -14.3238  -12.6847   -8.7174   -8.7145   -8.5664   -8.5615   -8.3669   -3.5166   -2.5477   -1.9391   -1.7127   -1.3199   -0.4942    1.3125    1.7917    2.1755    2.5702    2.9478    3.4874    4.3058
  0.9911  -28.1224  -28.1127  -28.1092  -28.1047  -28.0958  -28.0878  -27.9912  -27.9759  -27.9563  -27.9405  -27.9352  -27.9158  -14.3233  -12.6838   -8.7172   -8.7148   -8.5661   -8.5620   -8.3665   -3.4975   -2.5619   -1.9589   -1.6885   -1.3082   -0.5811    1.4259    1.8760    2.0465    2.5084    2.8341    3.5070    4.3071
  1.0484  -28.1229  -28.1125  -28.1095  -28.1047  -28.0955  -28.0877  -27.9911  -27.9759  -27.9568  -27.9401  -27.9356  -27.9155  -14.3230  -12.6834   -8.7169   -8.7151   -8.5658   -8.5624   -8.3665   -3.4885   -2.5733   -1.9687   -1.6640   -1.2857   -0.6524    1.5541    1.8245    1.9502    2.4926    2.8228    3.5320    4.2998
  1.0484  -28.1232  -28.1121  -28.1094  -28.1055  -28.0951  -28.0883  -27.9920  -27.9767  -27.9570  -27.9395  -27.9358  -27.9149  -14.3229  -12.6835   -8.7165   -8.7146   -8.5660   -8.5629   -8.3666   -3.4806   -2.5671   -1.9795   -1.6794   -1.3247   -0.6353    1.5446    1.8535    2.0611    2.3936    2.8328    3.5103    4.3136
  1.1087  -28.1237  -28.1128  -28.1100  -28.1056  -28.0957  -28.0885  -27.9921  -27.9768  -27.9576  -27.9402  -27.9364  -27.9155  -14.3230  -12.6835   -8.7170   -8.7158   -8.5662   -8.5635   -8.3670   -3.4823   -2.6040   -1.9366   -1.6548   -1.2826   -0.7437    1.6557    1.7348    1.9596    2.4418    2.9242    3.5362    4.3152
  1.1690  -28.1242  -28.1136  -28.1107  -28.1056  -28.0964  -28.0887  -27.9921  -27.9769  -27.9581  -27.9410  -27.9370  -27.9163  -14.3232  -12.6838   -8.7180   -8.7168   -8.5664   -8.5641   -8.3677   -3.4913   -2.6408   -1.8803   -1.6345   -1.2391   -0.8189    1.4975    1.7639    1.9752    2.4475    3.1159    3.5632    4.3135
  1.2293  -28.1246  -28.1144  -28.1112  -28.1056  -28.0972  -28.0889  -27.9922  -27.9769  -27.9586  -27.9418  -27.9376  -27.9171  -14.3236  -12.6842   -8.7193   -8.7174   -8.5665   -8.5646   -8.3684   -3.5042   -2.6753   -1.8184   -1.6190   -1.2124   -0.8460    1.3240    1.6643    2.1530    2.4557    3.3200    3.5891    4.3090
  1.2895  -28.1251  -28.1151  -28.1117  -28.1056  -28.0979  -28.0891  -27.9922  -27.9769  -27.9591  -27.9425  -27.9381  -27.9177  -14.3240  -12.6848   -8.7206   -8.7179   -8.5667   -8.5651   -8.3691   -3.5176   -2.7049   -1.7596   -1.6077   -1.2125   -0.8227    1.1642    1.5697    2.2625    2.5725    3.4557    3.6074    4.2972
  1.3498  -28.1254  -28.1157  -28.1121  -28.1056  -28.0985  -28.0892  -27.9923  -27.9770  -27.9595  -27.9431  -27.9385  -27.9183  -14.3244  -12.6853   -8.7217   -8.7183   -8.5669   -8.5653   -8.3696   -3.5289   -2.7276   -1.7121   -1.5997   -1.2269   -0.7737    1.0324    1.4980    2.2717    2.8192    3.4956    3.6113    4.2302
  1.4101  -28.1256  -28.1160  -28.1123  -28.1056  -28.0988  -28.0892  -27.9923  -27.9770  -27.9597  -27.9435  -27.9388  -27.9186  -14.3247  -12.6857   -8.7224   -8.7185   -8.5670   -8.5655   -8.3700   -3.5365   -2.7419   -1.6819   -1.5945   -1.2400   -0.7300    0.9441    1.4535    2.2619    3.1000    3.4863    3.6121    3.9545
  1.4704  -28.1257  -28.1161  -28.1124  -28.1056  -28.0989  -28.0892  -27.9923  -27.9770  -27.9598  -27.9436  -27.9389  -27.9187  -14.3248  -12.6858   -8.7226   -8.7186   -8.5670   -8.5656   -8.3701   -3.5391   -2.7468   -1.6717   -1.5926   -1.2448   -0.7129    0.9128    1.4384    2.2571    3.2786    3.4779    3.6060    3.7687
  1.4704  -28.1257  -28.1161  -28.1124  -28.1056  -28.0989  -28.0892  -27.9923  -27.9770  -27.9598  -27.9436  -27.9389  -27.9187  -14.3248  -12.6858   -8.7226   -8.7186   -8.5670   -8.5656   -8.3701   -3.5391   -2.7468   -1.6717   -1.5926   -1.2448   -0.7129    0.9128    1.4384    2.2571    3.2786    3.4779    3.6060    3.7687
  1.5247  -28.1256  -28.1161  -28.1123  -28.1056  -28.0989  -28.0892  -27.9923  -27.9770  -27.9597  -27.9436  -27.9388  -27.9188  -14.3249  -12.6860   -8.7225   -8.7186   -8.5671   -8.5654   -8.3703   -3.5457   -2.7400   -1.6718   -1.5921   -1.2372   -0.7105    0.8983    1.4493    2.2737    3.2865    3.4538    3.6128    3.7779
  1.5790  -28.1252  -28.1161  -28.1120  -28.1056  -28.0990  -28.0892  -27.9923  -27.9770  -27.9593  -27.9436  -27.9384  -27.9188  -14.3254  -12.6866   -8.7223   -8.7185   -8.5671   -8.5651   -8.3708   -3.5648   -2.7200   -1.6722   -1.5899   -1.2153   -0.7037    0.8575    1.4811    2.3219    3.2874    3.4114    3.6271    3.8044
  1.6333  -28.1247  -28.1160  -28.1116  -28.1055  -28.0990  -28.0892  -27.9922  -27.9769  -27.9588  -27.9436  -27.9379  -27.9188  -14.3262  -12.6877   -8.7219   -8.7185   -8.5671   -8.5645   -8.3717   -3.5941   -2.6881   -1.6730   -1.5849   -1.1821   -0.6942    0.7976    1.5311    2.3960    3.2039    3.4408    3.6496    3.8435
  1.6876  -28.1240  -28.1159  -28.1110  -28.1055  -28.0990  -28.0891  -27.9922  -27.9769  -27.9581  -27.9437  -27.9372  -27.9189  -14.3272  -12.6890   -8.7215   -8.7184   -8.5671   -8.5637   -8.3728   -3.6307   -2.6458   -1.6738   -1.5762   -1.1413   -0.6847    0.7286    1.5952    2.4800    3.0773    3.5272    3.6863    3.8914
  1.7419  -28.1232  -28.1158  -28.1103  -28.1054  -28.0990  -28.0890  -27.9921  -27.9768  -27.9573  -27.9437  -27.9363  -27.9190  -14.3284  -12.6906   -8.7209   -8.7184   -8.5672   -8.5628   -8.3741   -3.6715   -2.5949   -1.6745   -1.5639   -1.0966   -0.6789    0.6614    1.6672    2.5237    2.9984    3.6406    3.7411    3.9517
  1.7962  -28.1224  -28.1158  -28.1094  -28.1053  -28.0990  -28.0890  -27.9921  -27.9767  -27.9564  -27.9438  -27.9354  -27.9191  -14.3297  -12.6922   -8.7203   -8.7183   -8.5672   -8.5618   -8.3754   -3.7132   -2.5375   -1.6747   -1.5486   -1.0518   -0.6809    0.6072    1.7378    2.4556    3.0584    3.7590    3.8206    4.0359
  1.8506  -28.1216  -28.1157  -28.1086  -28.1053  -28.0990  -28.0889  -27.9920  -27.9766  -27.9556  -27.9438  -27.9345  -27.9191  -14.3310  -12.6939   -8.7198   -8.7182   -8.5672   -8.5608   -8.3768   -3.7533   -2.4762   -1.6745   -1.5312   -1.0110   -0.6936    0.5757    1.7900    2.3255    3.2281    3.8607    3.9249    4.1627
  1.9049  -28.1208  -28.1157  -28.1079  -28.1052  -28.0990  -28.0889  -27.9920  -27.9766  -27.9548  -27.9439  -27.9337  -27.9192  -14.3322  -12.6955   -8.7192   -8.7181   -8.5673   -8.5599   -8.3780   -3.7893   -2.4145   -1.6741   -1.5127   -0.9790   -0.7158    0.5725    1.7925    2.2197    3.4513    3.9604    4.0290    4.3353
  1.9592  -28.1202  -28.1156  -28.1072  -28.1052  -28.0990  -28.0888  -27.9919  -27.9765  -27.9541  -27.9439  -27.9330  -27.9193  -14.3332  -12.6968   -8.7188   -8.7180   -8.5673   -8.5591   -8.3791   -3.8193   -2.3569   -1.6739   -1.4942   -0.9614   -0.7403    0.5968    1.7207    2.1838    3.7018    4.0687    4.1345    4.5195
  2.0135  -28.1198  -28.1155  -28.1066  -28.1053  -28.0989  -28.0888  -27.9919  -27.9765  -27.9536  -27.9439  -27.9324  -27.9193  -14.3340  -12.6978   -8.7186   -8.7178   -8.5673   -8.5585   -8.3799   -3.8418   -2.3089   -1.6739   -1.4776   -0.9612   -0.7574    0.6393    1.6122    2.1927    3.9523    4.1862    4.2555    4.6274
  2.0678  -28.1195  -28.1155  -28.1062  -28.1053  -28.0989  -28.0887  -27.9918  -27.9764  -27.9532  -27.9439  -27.9321  -27.9193  -14.3345  -12.6984   -8.7184   -8.7177   -8.5674   -8.5581   -8.3805   -3.8557   -2.2767   -1.6741   -1.4655   -0.9708   -0.7642    0.6818    1.5212    2.2086    4.1504    4.3128    4.3978    4.6131
  2.1221  -28.1194  -28.1154  -28.1060  -28.1054  -28.0989  -28.0887  -27.9918  -27.9764  -27.9531  -27.9439  -27.9320  -27.9194  -14.3347  -12.6987   -8.7184   -8.7176   -8.5674   -8.5580   -8.3806   -3.8604   -2.2653   -1.6742   -1.4610   -0.9763   -0.7655    0.7003    1.4855    2.2152    4.2290    4.4192    4.4877    4.5323
  2.1221  -28.1194  -28.1154  -28.1060  -28.1054  -28.0989  -28.0887  -27.9918  -27.9764  -27.9531  -27.9439  -27.9320  -27.9194  -14.3347  -12.6987   -8.7184   -8.7176   -8.5674   -8.5580   -8.3806   -3.8604   -2.2653   -1.6742   -1.4610   -0.9763   -0.7655    0.7003    1.4855    2.2152    4.2290    4.4196    4.4943    4.5338
  2.1768  -28.1194  -28.1154  -28.1061  -28.1053  -28.0988  -28.0887  -27.9918  -27.9764  -27.9532  -27.9439  -27.9320  -27.9193  -14.3345  -12.6984   -8.7184   -8.7176   -8.5674   -8.5580   -8.3804   -3.8555   -2.2713   -1.6786   -1.4753   -0.9743   -0.7490    0.6876    1.5184    2.2039    4.1515    4.2765    4.4241    4.5610
  2.2315  -28.1195  -28.1153  -28.1063  -28.1053  -28.0987  -28.0887  -27.9918  -27.9764  -27.9532  -27.9437  -27.9321  -27.9192  -14.3339  -12.6976   -8.7183   -8.7173   -8.5673   -8.5582   -8.3798   -3.8410   -2.2889   -1.6928   -1.5083   -0.9811   -0.6957    0.6557    1.6097    2.1709    3.9908    4.0178    4.4170    4.5492
  2.2862  -28.1196  -28.1151  -28.1065  -28.1052  -28.0985  -28.0887  -27.9918  -27.9764  -27.9534  -27.9435  -27.9322  -27.9189  -14.3331  -12.6963   -8.7183   -8.7170   -8.5673   -8.5585   -8.3789   -3.8175   -2.3172   -1.7190   -1.5421   -1.0069   -0.6109    0.6173    1.7436    2.1197    3.7233    3.8363    4.3870    4.5095
  2.3408  -28.1198  -28.1149  -28.1068  -28.1051  -28.0983  -28.0887  -27.9918  -27.9765  -27.9536  -27.9432  -27.9324  -27.9186  -14.3320  -12.6947   -8.7182   -8.7165   -8.5673   -8.5588   -8.3776   -3.7861   -2.3538   -1.7556   -1.5673   -1.0469   -0.5131    0.5845    1.8975    2.0644    3.4440    3.6858    4.2136    4.5545
  2.3955  -28.1200  -28.1146  -28.1071  -28.1051  -28.0980  -28.0887  -27.9919  -27.9765  -27.9538  -27.9429  -27.9327  -27.9183  -14.3307  -12.6929   -8.7182   -8.7160   -8.5673   -8.5592   -8.3762   -3.7480   -2.3958   -1.7972   -1.5844   -1.0928   -0.4228    0.5700    1.9397    2.1334    3.1870    3.5390    4.0238    4.4571
  2.4502  -28.1203  -28.1143  -28.1074  -28.1051  -28.0976  -28.0887  -27.9919  -27.9765  -27.9541  -27.9426  -27.9330  -27.9179  -14.3293  -12.6909   -8.7181   -8.7155   -8.5672   -8.5597   -8.3746   -3.7053   -2.4394   -1.8387   -1.5969   -1.1386   -0.3605    0.5890    1.8702    2.3252    2.9595    3.3869    3.8691    4.3080
  2.5049  -28.1206  -28.1140  -28.1078  -28.1052  -28.0973  -28.0887  -27.9919  -27.9766  -27.9545  -27.9422  -27.9333  -27.9176  -14.3279  -12.6889   -8.7180   -8.7150   -8.5672   -8.5602   -8.3730   -3.6603   -2.4807   -1.8773   -1.6073   -1.1797   -0.3425    0.6548    1.7973    2.5117    2.7827    3.2320    3.7568    4.1326
  2.5596  -28.1210  -28.1137  -28.1081  -28.1052  -28.0970  -28.0887  -27.9919  -27.9766  -27.9549  -27.9418  -27.9337  -27.9172  -14.3266  -12.6871   -8.7179   -8.7147   -8.5671   -8.5607   -8.3715   -3.6156   -2.5165   -1.9119   -1.6164   -1.2135   -0.3707    0.7690    1.7355    2.5026    2.8211    3.0973    3.6759    3.9467
  2.6143  -28.1215  -28.1134  -28.1085  -28.1053  -28.0967  -28.0887  -27.9920  -27.9767  -27.9553  -27.9415  -27.9342  -27.9168  -14.3254  -12.6856   -8.7178   -8.7146   -8.5670   -8.5613   -8.3702   -3.5742   -2.5446   -1.9414   -1.6243   -1.2382   -0.4335    0.9216    1.6914    2.3548    2.8757    3.1261    3.6100    3.7663
  2.6690  -28.1219  -28.1132  -28.1089  -28.1054  -28.0964  -28.0887  -27.9920  -27.9767  -27.9558  -27.9412  -27.9347  -27.9165  -14.3244  -12.6844   -8.7176   -8.7146   -8.5669   -8.5619   -8.3690   -3.5388   -2.5641   -1.9650   -1.6310   -1.2532   -0.5154    1.0998    1.6691    2.2053    2.7798    3.3378    3.5283    3.6294
  2.7237  -28.1224  -28.1130  -28.1093  -28.1055  -28.0962  -28.0886  -27.9921  -27.9768  -27.9563  -27.9408  -27.9351  -27.9162  -14.3237  -12.6837   -8.7174   -8.7148   -8.5668   -8.5624   -8.3681   -3.5114   -2.5760   -1.9811   -1.6367   -1.2588   -0.6020    1.2926    1.6698    2.0662    2.6817    3.3451    3.5653    3.6230
  2.7784  -28.1229  -28.1128  -28.1097  -28.1056  -28.0959  -28.0886  -27.9921  -27.9769  -27.9568  -27.9405  -27.9356  -27.9159  -14.3232  -12.6833   -8.7172   -8.7151   -8.5666   -8.5629   -8.3675   -3.4929   -2.5827   -1.9882   -1.6420   -1.2577   -0.6796    1.4883    1.6891    1.9438    2.5981    3.1902    3.5351    3.8655
  2.8331  -28.1234  -28.1128  -28.1099  -28.1056  -28.0957  -28.0886  -27.9922  -27.9769  -27.9573  -27.9403  -27.9361  -27.9156  -14.3230  -12.6833   -8.7171   -8.7155   -8.5664   -8.5633   -8.3671   -3.4828   -2.5877   -1.9846   -1.6482   -1.2560   -0.7339    1.6584    1.7044    1.8734    2.5342    3.0399    3.5141    4.0942
  2.8878  -28.1239  -28.1128  -28.1101  -28.1057  -28.0956  -28.0886  -27.9922  -27.9770  -27.9577  -27.9400  -27.9366  -27.9154  -14.3230  -12.6836   -8.7170   -8.7158   -8.5661   -8.5637   -8.3670   -3.4798   -2.5940   -1.9701   -1.6559   -1.2631   -0.7506    1.6335    1.7589    1.9552    2.4994    2.9090    3.5028    4.2528
  2.8878  -28.1230  -28.1123  -28.1094  -28.1050  -28.0952  -28.0879  -27.9915  -27.9762  -27.9569  -27.9398  -27.9357  -27.9151  -14.3229  -12.6833   -8.7166   -8.7149   -8.5659   -8.5626   -8.3665   -3.4839   -2.5735   -1.9808   -1.6227   -1.3473   -0.6427    1.6581    1.7609    1.9533    2.3865    2.9324    3.4669    4.2943
  2.9565  -28.1218  -28.1115  -28.1084  -28.1050  -28.0948  -28.0878  -27.9915  -27.9763  -27.9556  -27.9393  -27.9343  -27.9147  -14.3230  -12.6832   -8.7159   -8.7131   -8.5661   -8.5613   -8.3662   -3.4849   -2.5157   -2.0454   -1.6418   -1.4193   -0.4675    1.5711    1.7423    2.1065    2.4360    2.7892    3.4622    4.2765
  3.0252  -28.1206  -28.1108  -28.1075  -28.1049  -28.0944  -28.0878  -27.9915  -27.9763  -27.9543  -27.9389  -27.9330  -27.9144  -14.3231  -12.6833   -8.7154   -8.7114   -8.5663   -8.5601   -8.3660   -3.4903   -2.4589   -2.0984   -1.6626   -1.4799   -0.2570    1.4833    1.6519    2.2369    2.4214    2.8144    3.4809    4.2112
  3.0939  -28.1197  -28.1104  -28.1067  -28.1048  -28.0941  -28.0877  -27.9915  -27.9763  -27.9533  -27.9386  -27.9319  -27.9141  -14.3234  -12.6835   -8.7149   -8.7100   -8.5665   -8.5591   -8.3659   -3.4968   -2.4130   -2.1350   -1.6816   -1.5257    0.0646    1.3680    1.5527    2.2392    2.4285    2.9625    3.5190    4.1722
  3.1627  -28.1191  -28.1101  -28.1064  -28.1046  -28.0938  -28.0877  -27.9916  -27.9763  -27.9526  -27.9384  -27.9312  -27.9139  -14.3235  -12.6836   -8.7146   -8.7092   -8.5667   -8.5584   -8.3659   -3.5018   -2.3853   -2.1538   -1.6952   -1.5541    0.3007    1.2118    1.4971    2.1693    2.4885    3.1017    3.5590    4.1588
  3.2314  -28.1189  -28.1100  -28.1062  -28.1045  -28.0938  -28.0877  -27.9916  -27.9763  -27.9524  -27.9383  -27.9309  -27.9139  -14.3236  -12.6837   -8.7145   -8.7089   -8.5667   -8.5582   -8.3660   -3.5037   -2.3765   -2.1588   -1.7001   -1.5638    0.4134    1.1214    1.4809    2.1416    2.5109    3.1593    3.5775    4.1527
  3.2314  -28.1189  -28.1100  -28.1062  -28.1045  -28.0938  -28.0877  -27.9916  -27.9763  -27.9524  -27.9383  -27.9309  -27.9139  -14.3236  -12.6837   -8.7145   -8.7089   -8.5667   -8.5582   -8.3660   -3.5037   -2.3765   -2.1588   -1.7001   -1.5638    0.4134    1.1214    1.4809    2.1416    2.5109    3.1593    3.5775    4.1527
  3.2884  -28.1189  -28.1100  -28.1062  -28.1045  -28.0938  -28.0877  -27.9916  -27.9763  -27.9524  -27.9384  -27.9310  -27.9140  -14.3238  -12.6839   -8.7146   -8.7090   -8.5667   -8.5582   -8.3662   -3.5113   -2.3743   -2.1543   -1.6982   -1.5525    0.4148    1.0756    1.4943    2.1420    2.5580    3.1778    3.5862    4.0667
  3.3454  -28.1189  -28.1103  -28.1062  -28.1046  -28.0940  -28.0878  -27.9916  -27.9763  -27.9524  -27.9387  -27.9310  -27.9142  -14.3243  -12.6847   -8.7147   -8.7094   -8.5667   -8.5582   -8.3669   -3.5333   -2.3678   -2.1410   -1.6923   -1.5199    0.4174    0.9593    1.5209    2.1573    2.6779    3.2311    3.6121    3.8857
  3.4025  -28.1190  -28.1107  -28.1062  -28.1047  -28.0944  -28.0879  -27.9916  -27.9763  -27.9525  -27.9391  -27.9311  -27.9146  -14.3252  -12.6859   -8.7150   -8.7101   -8.5667   -8.5582   -8.3681   -3.5669   -2.3577   -2.1184   -1.6822   -1.4690    0.4144    0.8088    1.5467    2.2011    2.8367    3.3121    3.6496    3.7007
  3.4595  -28.1190  -28.1112  -28.1062  -28.1048  -28.0948  -28.0881  -27.9916  -27.9763  -27.9525  -27.9396  -27.9312  -27.9152  -14.3264  -12.6874   -8.7154   -8.7110   -8.5667   -8.5582   -8.3696   -3.6085   -2.3451   -2.0862   -1.6681   -1.4036    0.3801    0.6684    1.5688    2.2685    3.0018    3.3944    3.5660    3.7164
  3.5165  -28.1191  -28.1118  -28.1061  -28.1049  -28.0954  -28.0882  -27.9917  -27.9764  -27.9526  -27.9403  -27.9313  -27.9158  -14.3277  -12.6892   -8.7158   -8.7120   -8.5668   -8.5582   -8.3714   -3.6543   -2.3309   -2.0439   -1.6506   -1.3283    0.2636    0.6007    1.5873    2.3379    3.1118    3.4365    3.6246    3.7886
  3.5735  -28.1191  -28.1126  -28.1061  -28.1050  -28.0960  -28.0884  -27.9917  -27.9764  -27.9527  -27.9410  -27.9314  -27.9165  -14.3291  -12.6912   -8.7163   -8.7132   -8.5669   -8.5582   -8.3733   -3.7008   -2.3164   -1.9911   -1.6306   -1.2477    0.0813    0.5965    1.6000    2.3727    3.1567    3.5601    3.7857    3.8765
  3.6305  -28.1192  -28.1133  -28.1061  -28.1052  -28.0967  -28.0885  -27.9917  -27.9764  -27.9528  -27.9418  -27.9315  -27.9173  -14.3306  -12.6931   -8.7168   -8.7143   -8.5670   -8.5582   -8.3752   -3.7448   -2.3024   -1.9284   -1.6086   -1.1667   -0.1602    0.6142    1.6024    2.3519    3.2579    3.7162    3.9520    4.0211
  3.6875  -28.1193  -28.1140  -28.1060  -28.1053  -28.0974  -28.0886  -27.9918  -27.9764  -27.9529  -27.9424  -27.9317  -27.9179  -14.3319  -12.6949   -8.7173   -8.7154   -8.5671   -8.5581   -8.3769   -3.7840   -2.2899   -1.8583   -1.5842   -1.0909   -0.3429    0.6383    1.5896    2.3018    3.4407    3.8643    4.0629    4.2647
  3.7446  -28.1193  -28.1146  -28.1060  -28.1053  -28.0980  -28.0886  -27.9918  -27.9764  -27.9530  -27.9430  -27.9318  -27.9185  -14.3330  -12.6965   -8.7178   -8.7163   -8.5672   -8.5581   -8.3785   -3.8164   -2.2795   -1.7870   -1.5557   -1.0271   -0.5113    0.6623    1.5612    2.2570    3.6766    4.0030    4.1741    4.5198
