#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.5760  -45.7514  -45.7511  -45.6595  -45.6591  -45.6441  -45.6438  -27.0193  -27.0115  -27.0095  -27.0015  -26.9911  -26.9833  -26.4576  -26.4536  -26.4509  -26.4445  -26.4346  -26.4239  -26.3993  -26.3954  -26.3571  -26.3554  -26.3504  -26.3489  -26.1467  -26.1444  -26.1113  -26.1098  -26.1011  -26.0989   -9.8440   -9.7782   -9.5365   -9.4551   -3.7502   -3.7491   -2.7959   -2.6952   -2.0875   -1.4165   -1.0454   -0.9526   -0.7839   -0.7542   -0.6764   -0.4711    2.4883    2.5046    3.6802    3.7041    4.0384    4.4116    4.6667    4.8876    5.0161    5.1869    5.3651    5.5697    5.6452    5.9517    6.2816    6.3379    6.4959    7.4468
  0.6335  -45.7514  -45.7511  -45.6595  -45.6591  -45.6441  -45.6438  -27.0193  -27.0115  -27.0095  -27.0015  -26.9913  -26.9835  -26.4566  -26.4542  -26.4496  -26.4461  -26.4324  -26.4266  -26.3984  -26.3962  -26.3563  -26.3554  -26.3506  -26.3498  -26.1467  -26.1444  -26.1115  -26.1100  -26.1011  -26.0989   -9.7942   -9.7603   -9.5191   -9.4778   -3.8197   -3.8186   -2.8296   -2.7755   -1.9304   -1.5858   -0.9919   -0.9297   -0.7815   -0.7543   -0.6093   -0.5047    2.4672    2.4754    3.7658    3.9176    3.9570    4.4356    4.5169    4.7882    5.0554    5.2170    5.3649    5.4075    5.5691    5.7767    6.2098    6.2531    6.7097    7.1973
  0.6911  -45.7514  -45.7511  -45.6595  -45.6591  -45.6441  -45.6438  -27.0193  -27.0115  -27.0096  -27.0015  -26.9913  -26.9836  -26.4561  -26.4546  -26.4483  -26.4475  -26.4307  -26.4284  -26.3978  -26.3968  -26.3559  -26.3555  -26.3505  -26.3503  -26.1467  -26.1444  -26.1115  -26.1101  -26.1011  -26.0989   -9.7661   -9.7639   -9.5038   -9.4963   -3.8432   -3.8421   -2.8265   -2.8184   -1.7630   -1.7568   -0.9494   -0.9457   -0.7691   -0.7651   -0.5545   -0.5480    2.4597    2.4633    3.8442    3.8470    4.1852    4.1936    4.6434    4.6482    5.1638    5.1666    5.3431    5.3604    5.6200    5.6392    6.1985    6.2039    6.9444    6.9500
  0.6911  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6435  -27.0200  -27.0115  -27.0081  -27.0002  -26.9882  -26.9798  -26.4643  -26.4595  -26.4529  -26.4480  -26.4283  -26.4081  -26.4035  -26.3956  -26.3648  -26.3510  -26.3476  -26.3418  -26.1469  -26.1446  -26.1082  -26.1068  -26.1014  -26.0992  -10.2921  -10.2257   -9.6770   -9.4827   -3.0102   -2.9397   -1.5191   -1.5183   -1.4141   -1.3489   -1.2503   -1.0239   -0.8625   -0.6264   -0.5643   -0.2668    1.8621    1.9668    2.2290    2.3842    3.7867    3.8990    4.9572    4.9989    5.5931    5.6538    6.0138    6.0602    6.1035    6.1352    6.6014    6.8969    7.5295    7.8718
  0.7488  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6435  -27.0200  -27.0115  -27.0081  -27.0002  -26.9882  -26.9798  -26.4643  -26.4595  -26.4529  -26.4480  -26.4283  -26.4081  -26.4035  -26.3956  -26.3648  -26.3510  -26.3476  -26.3418  -26.1469  -26.1446  -26.1082  -26.1068  -26.1014  -26.0992  -10.3049  -10.2084   -9.6891   -9.4750   -3.0766   -2.8512   -1.6215   -1.5221   -1.4094   -1.3373   -1.2427   -0.9872   -0.8191   -0.6225   -0.5694   -0.2629    1.6657    2.1237    2.1413    2.5195    3.7892    3.9121    4.8642    5.0486    5.4681    5.6441    5.9073    6.0878    6.1918    6.2885    6.4862    7.1131    7.4515    7.7574
  0.8064  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6435  -27.0200  -27.0115  -27.0082  -27.0002  -26.9882  -26.9798  -26.4643  -26.4595  -26.4529  -26.4480  -26.4283  -26.4081  -26.4035  -26.3957  -26.3648  -26.3510  -26.3476  -26.3418  -26.1469  -26.1446  -26.1082  -26.1068  -26.1014  -26.0992  -10.3246  -10.1771   -9.7165   -9.4591   -3.1443   -2.7199   -1.8067   -1.5294   -1.3989   -1.3434   -1.2089   -0.9871   -0.6805   -0.6072   -0.5811   -0.2539    1.4281    2.0307    2.2991    2.7106    3.7940    3.9433    4.7483    5.0434    5.3136    5.6460    5.8118    5.8848    6.3570    6.4408    6.7127    7.2965    7.3337    7.6065
  0.8641  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6435  -27.0200  -27.0115  -27.0082  -27.0002  -26.9882  -26.9798  -26.4643  -26.4595  -26.4529  -26.4480  -26.4283  -26.4081  -26.4035  -26.3957  -26.3648  -26.3510  -26.3476  -26.3418  -26.1469  -26.1446  -26.1082  -26.1068  -26.1014  -26.0992  -10.3385  -10.1503   -9.7427   -9.4456   -3.1865   -2.5889   -1.9808   -1.5357   -1.3893   -1.3527   -1.1681   -1.0178   -0.6211   -0.5924   -0.5124   -0.2456    1.2419    1.9698    2.4131    2.8592    3.7901    3.9780    4.6551    5.0128    5.2553    5.6053    5.6836    5.7526    6.5135    6.6435    7.0076    7.1418    7.2021    7.7654
  0.9217  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6435  -27.0200  -27.0115  -27.0082  -27.0002  -26.9882  -26.9798  -26.4643  -26.4595  -26.4529  -26.4480  -26.4283  -26.4081  -26.4035  -26.3957  -26.3648  -26.3510  -26.3476  -26.3418  -26.1469  -26.1447  -26.1082  -26.1068  -26.1014  -26.0992  -10.3434  -10.1396   -9.7534   -9.4405   -3.2007   -2.5209   -2.0644   -1.5381   -1.3855   -1.3562   -1.1459   -1.0377   -0.6161   -0.5970   -0.4535   -0.2422    1.1689    1.9497    2.4546    2.9165    3.7831    3.9952    4.6168    5.0081    5.2639    5.4766    5.6883    5.7328    6.5922    6.7950    7.0426    7.0625    7.1510    7.8922
  0.9217  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6435  -27.0200  -27.0115  -27.0082  -27.0002  -26.9882  -26.9798  -26.4643  -26.4595  -26.4529  -26.4480  -26.4283  -26.4081  -26.4035  -26.3957  -26.3648  -26.3510  -26.3476  -26.3418  -26.1469  -26.1447  -26.1082  -26.1068  -26.1014  -26.0992  -10.3434  -10.1396   -9.7534   -9.4405   -3.2007   -2.5209   -2.0644   -1.5381   -1.3855   -1.3562   -1.1459   -1.0377   -0.6161   -0.5970   -0.4535   -0.2422    1.1689    1.9497    2.4546    2.9165    3.7831    3.9952    4.6168    5.0081    5.2639    5.4766    5.6883    5.7328    6.5922    6.7950    7.0426    7.0624    7.1511    7.8922
  0.9792  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6436  -27.0201  -27.0115  -27.0082  -27.0002  -26.9882  -26.9798  -26.4641  -26.4595  -26.4526  -26.4480  -26.4285  -26.4084  -26.4034  -26.3955  -26.3647  -26.3511  -26.3477  -26.3420  -26.1470  -26.1447  -26.1082  -26.1068  -26.1014  -26.0992  -10.3385  -10.1368   -9.7502   -9.4406   -3.1922   -2.5471   -2.0828   -1.5346   -1.4125   -1.3834   -1.1661   -1.0104   -0.6723   -0.5939   -0.4597   -0.2425    1.2447    1.9913    2.4814    2.9493    3.8140    4.0052    4.6279    4.9910    5.2341    5.4480    5.6959    5.7402    6.5508    6.8379    7.0183    7.0666    7.1440    7.8268
  1.0366  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6436  -27.0201  -27.0116  -27.0083  -27.0003  -26.9882  -26.9798  -26.4636  -26.4596  -26.4518  -26.4482  -26.4290  -26.4091  -26.4031  -26.3951  -26.3645  -26.3515  -26.3478  -26.3426  -26.1470  -26.1447  -26.1082  -26.1068  -26.1014  -26.0993  -10.3241  -10.1287   -9.7405   -9.4410   -3.1671   -2.6194   -2.1450   -1.5490   -1.5241   -1.3771   -1.1873   -0.9943   -0.8026   -0.5850   -0.4780   -0.2435    1.4432    2.1020    2.5640    3.0394    3.9036    4.0321    4.6537    4.9449    5.1606    5.4064    5.6955    5.7618    6.4394    6.8913    6.9287    7.0715    7.2071    7.7048
  1.0941  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6435  -27.0202  -27.0117  -27.0084  -27.0004  -26.9881  -26.9798  -26.4628  -26.4596  -26.4506  -26.4485  -26.4299  -26.4102  -26.4025  -26.3944  -26.3642  -26.3520  -26.3481  -26.3435  -26.1471  -26.1448  -26.1082  -26.1068  -26.1015  -26.0993  -10.3009  -10.1158   -9.7251   -9.4422   -3.1272   -2.7242   -2.2570   -1.7236   -1.5072   -1.3673   -1.1811   -1.0997   -0.8827   -0.5706   -0.5095   -0.2454    1.7110    2.2470    2.7041    3.1658    4.0352    4.0711    4.6700    4.8875    5.1085    5.3846    5.6763    5.7957    6.2844    6.7074    6.9173    7.1980    7.2499    7.3012
  1.1515  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6435  -27.0202  -27.0118  -27.0085  -27.0005  -26.9881  -26.9798  -26.4616  -26.4594  -26.4495  -26.4485  -26.4311  -26.4118  -26.4018  -26.3934  -26.3637  -26.3528  -26.3485  -26.3447  -26.1472  -26.1449  -26.1082  -26.1068  -26.1016  -26.0994  -10.2701  -10.0991   -9.7049   -9.4446   -3.0783   -2.8449   -2.4069   -1.9122   -1.4850   -1.3548   -1.3018   -1.1395   -0.9094   -0.5529   -0.5508   -0.2488    2.0041    2.3923    2.8913    3.3021    4.0799    4.2134    4.6534    4.8533    5.1472    5.3839    5.6409    5.8368    6.1100    6.5070    6.8480    7.0158    7.3371    7.4239
  1.2090  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6435  -27.0203  -27.0119  -27.0087  -27.0006  -26.9880  -26.9797  -26.4602  -26.4592  -26.4497  -26.4469  -26.4325  -26.4138  -26.4009  -26.3923  -26.3631  -26.3537  -26.3492  -26.3459  -26.1473  -26.1450  -26.1082  -26.1068  -26.1016  -26.0994  -10.2333  -10.0800   -9.6811   -9.4489   -3.0545   -2.9407   -2.5715   -2.0980   -1.5082   -1.4586   -1.3407   -1.0762   -0.9495   -0.5981   -0.5285   -0.2541    2.2890    2.5205    3.0957    3.4211    4.0871    4.3766    4.6156    4.9020    5.2443    5.4143    5.5924    5.8709    5.9345    6.3282    6.7906    6.8087    7.2957    7.5616
  1.2665  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6435  -27.0204  -27.0120  -27.0088  -27.0007  -26.9879  -26.9797  -26.4589  -26.4583  -26.4503  -26.4448  -26.4342  -26.4161  -26.4000  -26.3910  -26.3625  -26.3547  -26.3503  -26.3470  -26.1475  -26.1452  -26.1082  -26.1068  -26.1017  -26.0995  -10.1926  -10.0602   -9.6553   -9.4556   -3.1457   -2.9252   -2.7230   -2.2687   -1.6939   -1.4297   -1.3264   -1.0207   -0.9957   -0.6356   -0.5028   -0.2618    2.5351    2.6244    3.2846    3.5047    4.1092    4.5014    4.6119    5.0056    5.2974    5.4785    5.5974    5.7682    5.8656    6.2156    6.6112    6.7838    7.1898    7.3573
  1.3239  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6435  -27.0205  -27.0122  -27.0090  -27.0008  -26.9878  -26.9797  -26.4584  -26.4565  -26.4510  -26.4425  -26.4361  -26.4186  -26.3991  -26.3896  -26.3619  -26.3556  -26.3516  -26.3479  -26.1476  -26.1453  -26.1082  -26.1068  -26.1017  -26.0996  -10.1508  -10.0416   -9.6288   -9.4652   -3.2624   -2.9466   -2.7879   -2.4157   -1.8430   -1.4002   -1.3134   -1.1105   -0.9195   -0.6590   -0.4758   -0.2720    2.6958    2.7113    3.4495    3.5662    4.1704    4.5734    4.6575    5.0885    5.2284    5.5851    5.6230    5.7067    5.7915    6.1947    6.4671    6.7484    7.1509    7.1646
  1.3814  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6435  -27.0206  -27.0123  -27.0092  -27.0009  -26.9877  -26.9796  -26.4577  -26.4544  -26.4517  -26.4400  -26.4381  -26.4213  -26.3982  -26.3883  -26.3614  -26.3565  -26.3531  -26.3485  -26.1477  -26.1454  -26.1082  -26.1068  -26.1018  -26.0996  -10.1109  -10.0261   -9.6033   -9.4774   -3.3650   -3.0475   -2.7570   -2.5333   -1.9424   -1.3723   -1.3033   -1.2189   -0.8460   -0.6707   -0.4488   -0.2847    2.7355    2.7957    3.6026    3.6465    4.2557    4.5996    4.7077    5.0977    5.1606    5.5042    5.6889    5.7033    5.8067    6.2089    6.3658    6.6522    7.0180    7.2820
  1.4389  -45.7514  -45.7511  -45.6595  -45.6591  -45.6439  -45.6435  -27.0207  -27.0123  -27.0093  -27.0010  -26.9877  -26.9796  -26.4571  -26.4525  -26.4523  -26.4402  -26.4373  -26.4240  -26.3975  -26.3871  -26.3609  -26.3572  -26.3544  -26.3489  -26.1478  -26.1455  -26.1082  -26.1068  -26.1018  -26.0997  -10.0763  -10.0158   -9.5799   -9.4917   -3.4436   -3.1358   -2.7292   -2.6178   -1.9866   -1.3481   -1.3272   -1.2971   -0.7851   -0.6761   -0.4237   -0.2990    2.7482    2.8121    3.7270    3.7816    4.3228    4.5577    4.7497    5.0269    5.2008    5.4162    5.6116    5.7550    5.8420    6.2008    6.3179    6.5474    6.9479    7.6482
  1.4963  -45.7514  -45.7511  -45.6595  -45.6591  -45.6438  -45.6435  -27.0207  -27.0124  -27.0094  -27.0011  -26.9876  -26.9796  -26.4565  -26.4531  -26.4507  -26.4419  -26.4348  -26.4266  -26.3971  -26.3864  -26.3606  -26.3577  -26.3553  -26.3491  -26.1479  -26.1456  -26.1082  -26.1068  -26.1018  -26.0997  -10.0510  -10.0118   -9.5603   -9.5063   -3.4928   -3.1919   -2.7203   -2.6669   -1.9891   -1.4125   -1.3303   -1.2955   -0.7429   -0.6801   -0.4037   -0.3124    2.7491    2.8011    3.8376    3.9107    4.3208    4.4979    4.7896    4.9611    5.2765    5.3621    5.5595    5.7461    5.8335    6.1766    6.3029    6.4753    6.9267    7.9216
  1.5538  -45.7514  -45.7511  -45.6595  -45.6591  -45.6438  -45.6435  -27.0207  -27.0124  -27.0094  -27.0011  -26.9876  -26.9796  -26.4563  -26.4533  -26.4499  -26.4427  -26.4335  -26.4279  -26.3969  -26.3861  -26.3605  -26.3578  -26.3556  -26.3492  -26.1479  -26.1456  -26.1082  -26.1068  -26.1018  -26.0997  -10.0408  -10.0118   -9.5505   -9.5145   -3.5095   -3.2110   -2.7206   -2.6818   -1.9831   -1.4464   -1.3231   -1.2960   -0.7264   -0.6830   -0.3952   -0.3186    2.7486    2.7936    3.8938    3.9652    4.2900    4.4761    4.8190    4.9240    5.3181    5.3442    5.5416    5.7258    5.8259    6.1662    6.2982    6.4500    6.9252    7.8685
  1.5538  -45.7514  -45.7510  -45.6595  -45.6591  -45.6441  -45.6438  -27.0206  -27.0128  -27.0106  -27.0026  -26.9908  -26.9832  -26.4680  -26.4671  -26.4546  -26.4519  -26.4133  -26.4125  -26.4102  -26.4092  -26.3537  -26.3534  -26.3402  -26.3401  -26.1476  -26.1453  -26.1115  -26.1100  -26.1014  -26.0993   -9.6504   -9.6499   -9.3735   -9.3662   -3.6343   -3.6327   -2.5866   -2.5810   -1.8676   -1.8640   -1.6996   -1.6970   -1.4871   -1.4840   -1.2435   -1.2381    2.1676    2.1702    2.6006    2.6063    3.8024    3.8119    4.6920    4.6948    6.2321    6.2375    6.5809    6.5905    7.0178    7.0278    7.7007    7.7153    8.6703    8.8018
  1.6067  -45.7514  -45.7511  -45.6595  -45.6591  -45.6441  -45.6438  -27.0206  -27.0128  -27.0106  -27.0026  -26.9908  -26.9832  -26.4679  -26.4667  -26.4546  -26.4519  -26.4135  -26.4127  -26.4103  -26.4088  -26.3539  -26.3532  -26.3405  -26.3402  -26.1476  -26.1452  -26.1114  -26.1100  -26.1014  -26.0993   -9.6559   -9.6535   -9.3763   -9.3673   -3.6318   -3.6181   -2.5900   -2.5699   -1.9598   -1.8272   -1.7360   -1.6519   -1.4711   -1.4688   -1.2530   -1.1932    2.1384    2.2261    2.5827    2.6594    3.7872    3.8446    4.7092    4.7231    6.0595    6.3109    6.4929    6.7279    6.9593    7.0332    7.6803    7.7320    8.4556    8.7144
  1.6596  -45.7514  -45.7511  -45.6595  -45.6591  -45.6441  -45.6438  -27.0205  -27.0128  -27.0105  -27.0025  -26.9908  -26.9831  -26.4678  -26.4658  -26.4546  -26.4518  -26.4143  -26.4129  -26.4104  -26.4076  -26.3544  -26.3530  -26.3412  -26.3403  -26.1476  -26.1452  -26.1114  -26.1099  -26.1014  -26.0993   -9.6722   -9.6643   -9.3851   -9.3697   -3.6133   -3.5854   -2.5882   -2.5484   -2.0588   -1.9132   -1.6802   -1.6470   -1.4544   -1.3936   -1.2233   -1.1322    2.1427    2.3062    2.5964    2.7498    3.7816    3.9007    4.7653    4.7973    5.8159    6.3209    6.4439    6.8080    6.8764    7.0282    7.6422    7.6967    8.1551    8.4533
  1.7125  -45.7514  -45.7511  -45.6595  -45.6591  -45.6441  -45.6438  -27.0205  -27.0127  -27.0105  -27.0025  -26.9906  -26.9830  -26.4675  -26.4643  -26.4547  -26.4517  -26.4157  -26.4130  -26.4102  -26.4060  -26.3549  -26.3528  -26.3425  -26.3404  -26.1475  -26.1452  -26.1112  -26.1098  -26.1014  -26.0993   -9.6988   -9.6821   -9.3998   -9.3728   -3.5788   -3.5359   -2.5791   -2.5184   -2.1573   -2.0101   -1.6842   -1.5982   -1.4240   -1.2935   -1.1700   -1.0720    2.1910    2.4084    2.6430    2.8730    3.7849    3.9733    4.8552    4.9034    5.5559    6.2505    6.4406    6.7123    6.7815    7.1022    7.4957    7.6086    7.8408    8.2076
  1.7655  -45.7514  -45.7511  -45.6595  -45.6591  -45.6441  -45.6438  -27.0204  -27.0126  -27.0103  -27.0023  -26.9905  -26.9828  -26.4671  -26.4622  -26.4548  -26.4515  -26.4178  -26.4131  -26.4098  -26.4040  -26.3555  -26.3527  -26.3440  -26.3406  -26.1475  -26.1452  -26.1111  -26.1096  -26.1014  -26.0993   -9.7349   -9.7067   -9.4196   -9.3766   -3.5296   -3.4706   -2.5623   -2.4814   -2.2515   -2.0940   -1.6907   -1.5565   -1.3705   -1.2022   -1.1003   -1.0158    2.2892    2.5325    2.7220    3.0266    3.7919    4.0548    4.9683    5.0137    5.3177    6.1115    6.4413    6.5437    6.6728    7.0738    7.3862    7.4510    7.5730    7.8964
  1.8184  -45.7514  -45.7511  -45.6595  -45.6591  -45.6441  -45.6438  -27.0204  -27.0125  -27.0102  -27.0022  -26.9903  -26.9826  -26.4667  -26.4598  -26.4550  -26.4511  -26.4204  -26.4132  -26.4093  -26.4017  -26.3562  -26.3527  -26.3458  -26.3409  -26.1475  -26.1451  -26.1109  -26.1094  -26.1014  -26.0993   -9.7793   -9.7374   -9.4435   -9.3810   -3.4670   -3.3915   -2.5379   -2.4430   -2.3353   -2.1524   -1.6806   -1.5258   -1.3120   -1.1421   -1.0060   -0.9577    2.4360    2.6752    2.8328    3.2065    3.7948    4.1333    5.0008    5.1049    5.2087    5.9355    6.3316    6.3419    6.5940    6.8820    7.2392    7.3724    7.4453    7.6631
  1.8713  -45.7514  -45.7511  -45.6595  -45.6591  -45.6441  -45.6438  -27.0203  -27.0124  -27.0100  -27.0020  -26.9901  -26.9824  -26.4662  -26.4573  -26.4553  -26.4505  -26.4233  -26.4133  -26.4087  -26.3992  -26.3570  -26.3530  -26.3474  -26.3412  -26.1474  -26.1451  -26.1107  -26.1092  -26.1014  -26.0993   -9.8307   -9.7733   -9.4704   -9.3860   -3.3930   -3.3017   -2.5114   -2.4294   -2.3822   -2.1701   -1.6525   -1.5018   -1.2689   -1.0887   -0.9298   -0.8696    2.6226    2.8284    2.9730    3.4028    3.7829    4.1933    4.8701    5.2018    5.2444    5.7496    6.1298    6.1502    6.4461    6.6984    7.1192    7.1847    7.2760    7.4329
